"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election"
2006-03-09,"רשת ב","מאגר מוחות","מדגם",500,"יהדות התורה",6,2006
2006-03-09,"רשת ב","מאגר מוחות","מדגם",500,"מרצ",5,2006
2006-03-09,"רשת ב","מאגר מוחות","מדגם",500,"רעמ תעל",4,2006
2006-03-09,"רשת ב","מאגר מוחות","מדגם",500,"בלד",2,2006
2006-03-09,"רשת ב","מאגר מוחות","מדגם",500,"חדש",2,2006
2006-03-09,"רשת ב","מאגר מוחות","מדגם",500,"עלה ירוק",2,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"קדימה",37,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"העבודה",19,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"הליכוד",17,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"האיחוד הלאומי",10,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"שס",10,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"ישראל ביתנו",8,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"יהדות התורה",5,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"מרצ",4,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"רעמ תעל",4,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"בלד",2,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"חדש",2,2006
2006-03-08,"הארץ","קמיל פוקס","מדגם",500,"עלה ירוק",2,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"קדימה",38,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"העבודה",20,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"הליכוד",15,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"שס",10,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"האיחוד הלאומי",9,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"ישראל ביתנו",9,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"יהדות התורה",6,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"מרצ",5,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"רעמ תעל",4,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"בלד",2,2006
2006-03-03,"ידיעות אחרונות","מינה צמח","מדגם",500,"חדש",2,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"קדימה",36,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"הליכוד",18,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"העבודה",18,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"האיחוד הלאומי",11,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"שס",9,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"ישראל ביתנו",8,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"יהדות התורה",6,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"מרצ",6,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"רעמ תעל",4,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"בלד",2,2006
2006-03-03,"מקור ראשון","מאגר מוחות","מדגם",500,"חדש",2,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"קדימה",39,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"הליכוד",17,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"העבודה",15,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"האיחוד הלאומי",11,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"ישראל ביתנו",10,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"שס",8,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"מרצ",7,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"יהדות התורה",6,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"רעמ תעל",3,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"בלד",2,2006
2006-03-02,"גל""צ","גיאוקרטוגרפיה","מדגם",500,"חדש",2,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"קדימה",37,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"הליכוד",17,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"העבודה",17,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"האיחוד הלאומי",10,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"שס",10,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"ישראל ביתנו",9,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",6,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"מרצ",5,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"בלד",3,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"חדש",3,2006
2006-03-02,"גלובס","רפי סמית","מדגם",500,"רעמ תעל",3,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"קדימה",39,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"העבודה",21,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"הליכוד",18,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"האיחוד הלאומי",9,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"שס",9,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"ישראל ביתנו",7,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"יהדות התורה",5,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"מרצ",5,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"רעמ תעל",3,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"בלד",2,2006
2006-03-02,"מעריב","טלסקר","מדגם",500,"חדש",2,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"קדימה",36,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"העבודה",19,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"הליכוד",16,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"האיחוד הלאומי",11,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"שס",9,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"ישראל ביתנו",8,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"יהדות התורה",6,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"מרצ",6,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"רעמ תעל",4,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"בלד",2,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"חדש",2,2006
2006-03-02,"רשת ב","מאגר מוחות","מדגם",500,"עלה ירוק",1,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"קדימה",37,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"העבודה",19,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"הליכוד",15,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"האיחוד הלאומי",11,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"שס",10,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"ישראל ביתנו",7,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"יהדות התורה",6,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"מרצ",6,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"בלד",3,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"חדש",3,2006
2006-03-01,"הארץ","קמיל פוקס","מדגם",500,"רעמ תעל",3,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"קדימה",39,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"העבודה",19,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"הליכוד",16,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"שס",10,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"ישראל ביתנו",9,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"האיחוד הלאומי",8,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"יהדות התורה",5,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"מרצ",5,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"בלד",3,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"חדש",3,2006
2006-02-24,"ידיעות אחרונות","מינה צמח","מדגם",500,"רעמ תעל",3,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"קדימה",38,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"העבודה",19,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"הליכוד",17,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"האיחוד הלאומי",11,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"שס",9,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"ישראל ביתנו",7,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"יהדות התורה",6,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"מרצ",5,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"רעמ תעל",4,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"בלד",2,2006
2006-02-24,"מקור ראשון","מאגר מוחות","מדגם",500,"חדש",2,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"קדימה",39,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"העבודה",18,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"הליכוד",17,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"שס",10,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"האיחוד הלאומי",9,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"ישראל ביתנו",8,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",6,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"מרצ",4,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"בלד",3,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"חדש",3,2006
2006-02-23,"גלובס","רפי סמית","מדגם",500,"רעמ תעל",3,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"קדימה",40,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"העבודה",20,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"הליכוד",15,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"האיחוד הלאומי",10,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"שס",9,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"ישראל ביתנו",8,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"יהדות התורה",5,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"מרצ",5,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"רעמ תעל",4,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"בלד",2,2006
2006-02-23,"מעריב","טלסקר","מדגם",500,"חדש",2,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"קדימה",36,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"העבודה",19,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"הליכוד",14,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"ישראל ביתנו",10,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"האיחוד הלאומי",9,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"שס",8,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"יהדות התורה",6,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"מרצ",5,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"בלד",3,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"חדש",3,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"רעמ תעל",3,2006
2006-02-23,"רשת ב","מאגר מוחות","מדגם",500,"עלה ירוק",2,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"קדימה",39,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"העבודה",19,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"הליכוד",14,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"האיחוד הלאומי",11,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"שס",9,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"יהדות התורה",7,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"ישראל ביתנו",7,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"מרצ",5,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"בלד",3,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"חדש",3,2006
2006-02-22,"הארץ","קמיל פוקס","מדגם",500,"רעמ תעל",3,2006
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"הליכוד",30,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"העבודה",19,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"שינוי",14,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"שס",13,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"האיחוד הלאומי",9,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"מרצ",9,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"יהדות התורה",5,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"ישראל בעליה",5,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"מפדל",5,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"חדש תעל",4,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"בלד",3,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"עם אחד",2,2003
2003-01-26,"הארץ","קמיל פוקס","מדגם",844,"רעם",2,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"הליכוד",30,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"העבודה",19,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"שינוי",13,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"מרצ",10,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"שס",10,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"האיחוד הלאומי",8,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"ישראל בעליה",6,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"יהדות התורה",5,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"מפדל",5,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"בלד",3,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"חדש תעל",3,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"עם אחד",3,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"רשימות שוליים",3,2003
2003-01-26,"וואלה","גיאוקרטוגרפיה","מדגם",500,"רעם",2,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"הליכוד",33,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"העבודה",19,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"שינוי",16,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"שס",10,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"האיחוד הלאומי",8,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"מרצ",8,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"יהדות התורה",5,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"חדש תעל",4,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"מפדל",4,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"עם אחד",4,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"בלד",3,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"ישראל בעליה",3,2003
2003-01-26,"ידיעות אחרונות","מינה צמח","מדגם",500,"רעם",3,2003
2003-01-26,"מעריב","הגל החדש","מדגם",500,"הליכוד",36,2003
2003-01-26,"מעריב","הגל החדש","מדגם",500,"העבודה",18,2003
2003-01-26,"מעריב","הגל החדש","מדגם",500,"שינוי",14,2003
2003-01-26,"מעריב","הגל החדש","מדגם",500,"שס",13,2003
2003-01-26,"מעריב","הגל החדש","מדגם",500,"האיחוד הלאומי",8,2003
